in1,in2,in3,in4,in5,in6,in7,out1,out2,out3,out4,out5,out6
1566.669,23.26203,287.2163,0.0,74.83813,0.0,28.05994819,9594.1,13.575,2.3759,2417.8,726.5,4327.2
1570.258,22.20979,288.0038,0.0,73.93611,0.0,28.32118965,9682.1,13.571,2.2532,2451.5,724.74,4302.7
1583.105,21.23568,288.0007,0.0,72.6119,0.0,29.08696561,9852.8,13.564,2.1588,2478.4,724.56,4223.2
1586.149,20.01479,289.3591,0.0,71.40945,0.0,29.6800615,9973.4,13.561,2.0341,2517.8,718.29,4189.3
1581.504,18.75008,289.5047,0.0,70.9043,0.0,30.31153088,10015.0,13.565,1.9262,2550.8,709.69,4010.2
1573.415,17.75254,290.5929,0.0,69.46787,0.0,31.07227795,10072.0,13.568,1.846,2574.4,702.97,3886.1
1622.889,15.57087,291.0067,0.0,68.06011,0.0,30.93275968,10483.0,13.553,1.56,2672.7,699.34,4008.7
1610.766,12.87472,291.0596,0.0,67.31603,0.0,32.09160648,10538.0,13.567,1.3384,2702.6,682.28,3488.4
1579.228,9.70275,292.4682,0.0,66.36103,0.0,32.97409051,10483.0,13.594,1.0508,2665.6,662.17,2981.9
1572.759,9.31748,292.5023,0.0,64.95286,0.0,33.20134858,10497.0,13.598,1.0186,2662.3,661.08,2900.4
1567.08,8.61749,293.5929,0.0,63.90622,0.0,33.69592563,10537.0,13.601,0.95671,2651.4,660.45,2823.7
1561.382,7.71207,294.0067,0.0,62.91591,0.0,34.29275144,10576.0,13.606,0.88314,2629.2,659.83,2713.6
1558.103,7.73142,294.0596,0.0,61.90089,0.0,34.86419564,10606.0,13.605,0.90095,2633.7,660.06,2659.2
1555.192,6.7444,295.4682,0.0,60.53831,0.0,35.51791987,10688.0,13.605,0.81257,2609.2,660.27,2588.5
1557.162,6.10862,295.5023,0.0,59.79259,0.0,36.06933199,10759.0,13.602,0.76551,2582.4,661.01,2526.1
1556.672,5.59646,296.7242,0.0,58.83028,0.0,36.67122571,10831.0,13.597,0.7244,2569.8,661.75,2489.9
1549.457,4.87826,297.0062,0.0,57.4074,0.0,37.32533943,10868.0,13.589,0.67192,2554.8,661.16,2406.4
1551.378,5.14735,297.7164,0.0,56.21066,0.0,37.89532441,10939.0,13.583,0.7053,2562.8,662.54,2390.6
1548.652,5.84604,298.5038,0.0,55.1522,0.0,38.51721647,10971.0,13.582,0.78313,2594.5,663.42,2382.1
1546.938,5.82288,298.5007,0.0,54.37105,0.0,39.20241341,11010.0,13.575,0.79966,2594.3,663.99,2333.4
1543.869,6.15547,299.8905,0.0,52.99353,0.0,39.7870833,11060.0,13.571,0.83911,2618.3,664.75,2323.1
1536.133,5.48156,300.0041,0.0,51.75395,0.0,40.48776461,11088.0,13.558,0.79004,2602.7,664.1,2242.0
1530.607,4.93537,300.7163,0.0,51.28549,0.0,41.05745101,11108.0,13.547,0.74714,2591.8,663.79,2200.1
1531.943,4.84445,301.5038,0.0,49.8734,0.0,41.37471346,11178.0,13.537,0.73944,2589.4,664.64,2182.1
1533.027,5.08235,301.5007,0.0,48.46719,0.0,41.92674412,11241.0,13.529,0.77661,2595.5,665.7,2148.9
1528.857,5.43885,302.8905,0.0,47.72226,0.0,42.63195049,11273.0,13.527,0.82432,2622.1,666.38,2136.5
1524.887,6.31972,303.0041,0.0,46.6743,0.0,43.41886617,11298.0,13.529,0.94166,2662.7,667.18,2109.5
1527.265,6.48558,303.7163,0.0,45.32492,0.0,43.7950623,11371.0,13.522,0.96511,2667.3,668.38,2097.9
1527.977,6.25543,304.5038,0.0,44.13966,0.0,44.43016306,11447.0,13.509,0.95323,2657.6,669.41,2064.0
1528.164,6.43303,304.5007,0.0,43.73312,0.0,45.0869015,11486.0,13.504,0.99472,2659.6,670.32,2034.4
1531.235,6.24,305.8905,0.0,42.31734,0.0,45.59169847,11581.0,13.492,0.97799,2649.7,671.77,2019.8
1526.281,5.15632,306.0041,0.0,40.9199,0.0,46.18485361,11626.0,13.464,0.87332,2611.8,671.26,1945.3
1527.893,5.70002,307.1631,0.0,39.61003,0.0,46.56647439,11694.0,13.464,0.93747,2629.8,672.61,1949.3
1524.478,6.2369,307.5065,0.0,39.20486,0.0,47.37322702,11725.0,13.466,1.025,2641.1,673.36,1924.3
1521.062,5.76733,307.6413,0.0,37.78973,0.0,48.15886882,11782.0,13.444,0.99409,2621.3,673.63,1862.2
1510.713,4.68251,308.9789,0.0,36.66265,0.0,48.60629146,11787.0,13.422,0.87354,2605.8,672.31,1817.0
1509.299,5.1807,309.0019,0.0,35.64994,0.0,49.20031709,11837.0,13.42,0.94952,2608.2,673.1,1792.3
1509.258,4.77983,310.1631,0.0,34.59849,0.0,49.8029229,11898.0,13.406,0.91376,2595.2,673.95,1765.1
1508.408,5.16123,310.5065,0.0,33.25459,0.0,50.43829215,11970.0,13.401,0.97715,2584.4,674.93,1737.8
1512.147,5.55639,310.6413,0.0,32.06935,0.0,50.87399675,12053.0,13.397,1.039,2563.1,676.39,1721.8
1506.91,4.34163,311.9789,0.0,31.58368,0.0,51.52324156,12051.0,13.375,0.90408,2564.4,676.02,1681.8
1503.549,4.0823,312.0019,0.0,30.23325,0.0,52.13188689,12089.0,13.359,0.89151,2551.0,676.16,1639.2
1499.455,4.60231,313.0929,0.0,28.88756,0.0,52.63067019,12163.0,13.36,0.96401,2534.5,676.68,1625.4
1497.821,4.76771,313.5067,0.0,28.10456,0.0,52.94843532,12210.0,13.357,0.99282,2517.8,677.02,1612.3
1502.151,5.38612,313.5596,0.0,27.18754,0.0,53.4787753,12327.0,13.358,1.0907,2467.0,678.76,1599.1
1499.835,5.11543,314.9682,0.0,25.73303,0.0,53.99083117,12385.0,13.347,1.0655,2452.2,679.28,1575.8
1500.66,5.55406,315.0023,0.0,24.67181,0.0,54.49614626,12507.0,13.345,1.1426,2393.9,680.32,1556.0
1496.438,4.78555,316.3591,0.0,23.5797,0.0,55.5209693,12524.0,13.324,1.0676,2403.7,680.82,1508.5
1495.61,4.88902,316.5047,0.0,22.67371,0.0,56.03167793,12608.0,13.319,1.099,2367.1,681.43,1484.8
1498.157,6.06518,317.2163,0.0,21.27279,0.0,56.2095848,12888.0,13.328,1.2709,2239.9,682.95,1495.1
1488.255,5.42146,318.0038,0.0,20.06705,0.0,56.95399615,12906.0,13.311,1.2018,2242.0,682.12,1447.0
1485.117,5.59882,318.0007,0.0,19.58948,0.0,57.50916468,13035.0,13.307,1.2488,2195.2,682.37,1424.6
1488.475,6.2391,319.3591,0.0,18.17235,0.0,57.70229866,13280.0,13.307,1.35,2109.9,683.92,1432.5
1486.019,6.58206,319.5047,0.0,17.12534,0.0,57.78167063,13467.0,13.301,1.4087,2060.6,683.92,1425.1
1482.584,6.69766,320.1012,0.0,16.14079,0.0,58.7760604,13707.0,13.287,1.4663,1996.8,684.78,1387.4
1479.517,6.15784,321.0015,0.0,15.11876,0.0,59.79266327,13747.0,13.272,1.4168,1978.3,685.44,1343.0
1474.701,6.50193,321.0008,0.0,13.75705,0.0,60.10271333,14038.0,13.256,1.4889,1915.8,685.31,1321.4
1461.559,6.88882,322.3591,0.0,12.51343,0.0,60.50262559,14386.0,13.239,1.5691,1852.3,684.23,1307.3
1467.594,7.24773,322.5047,0.0,12.03185,0.0,60.86804003,14566.0,13.22,1.648,1812.9,685.93,1302.6
1464.142,8.24917,323.5929,0.0,10.62531,0.0,61.41888843,15142.0,13.157,1.8566,1724.4,686.97,1297.4
1466.515,8.7114,324.0067,0.0,9.25188,0.0,61.54804555,15438.0,13.109,1.9556,1679.4,688.05,1296.1
1464.875,9.40933,324.1414,0.0,8.34874,0.0,61.87687611,15848.0,13.038,2.1124,1628.5,688.76,1290.2
1451.068,10.04705,325.4789,0.0,7.30424,0.0,62.50605163,16358.0,12.96,2.2764,1570.0,688.01,1275.3
1453.216,11.01257,325.5019,0.0,6.05924,0.0,62.83917863,16884.0,12.851,2.506,1508.2,689.71,1277.4
1411.594,10.54994,326.6631,0.0,4.9527,0.0,64.11022128,17281.0,12.825,2.4746,1465.3,684.17,1190.8
1433.696,9.43716,327.0065,0.0,4.05799,0.0,63.18807604,16606.0,12.928,2.1946,1517.2,686.16,1212.6
1350.652,8.48648,327.0595,0.0,3.03098,0.0,66.97747072,17502.0,12.843,2.1646,1414.2,676.21,1052.5
1330.032,8.17987,328.4682,0.0,1.64027,0.0,66.34881912,17551.0,12.864,2.0638,1427.0,672.3,1054.0
1393.02,7.94757,327.4094,0.0,2.62887,0.0,64.22029566,16599.0,12.971,1.9349,1515.8,679.84,1125.4
1369.403,7.55882,326.9933,0.0,3.53383,0.0,63.79681771,16504.0,13.019,1.8327,1560.9,675.01,1129.0
1412.738,7.85202,326.9404,0.0,4.54865,0.0,63.53254431,16150.0,13.035,1.8826,1571.3,681.96,1167.0
1412.945,8.5832,325.5318,0.0,5.87576,0.0,63.16762897,16301.0,13.01,2.0122,1578.3,681.61,1187.5
1375.964,9.38214,325.4977,0.0,7.16227,0.0,64.10353014,16927.0,12.94,2.2109,1541.7,676.89,1169.0
1459.906,9.27656,324.3369,0.0,7.58981,0.0,60.92557559,15765.0,13.062,2.0458,1655.1,686.86,1313.1
1424.787,10.91312,323.9935,0.0,9.02511,0.0,63.67483052,16953.0,12.874,2.5143,1531.7,685.15,1230.9
1484.207,10.47407,323.8587,0.0,10.43813,0.0,60.50563354,15732.0,13.048,2.2496,1675.6,690.82,1413.7
1454.87,11.74056,322.5211,0.0,11.19733,0.0,61.18523547,16518.0,12.928,2.5481,1633.1,687.34,1366.2
1511.326,10.91193,322.4981,0.0,12.15409,0.0,59.41652459,15413.0,13.079,2.2687,1729.7,693.96,1520.8
1482.217,9.84336,321.3369,0.0,13.56687,0.0,60.53793968,15268.0,13.128,2.1122,1744.9,689.23,1376.9
1509.385,8.6106,320.9935,0.0,14.71103,0.0,58.31375236,14227.0,13.256,1.7748,1890.3,690.16,1481.7
1518.163,8.63036,320.2836,0.0,15.84018,0.0,58.47159223,14120.0,13.263,1.7803,1903.3,691.55,1485.7
1516.349,8.55082,319.4962,0.0,16.6212,0.0,58.13900997,14009.0,13.276,1.7508,1932.5,690.56,1487.5
1515.358,8.06772,319.4993,0.0,18.02238,0.0,57.73493982,13695.0,13.304,1.6465,1995.4,689.49,1503.7
1510.764,7.73833,318.1095,0.0,19.23752,0.0,56.9165612,13449.0,13.321,1.5586,2064.5,687.17,1510.9
1517.696,7.61032,317.9959,0.0,19.70951,0.0,56.3474411,13294.0,13.329,1.5132,2103.9,687.52,1544.5
1522.663,7.61645,317.2837,0.0,21.12324,0.0,55.96775236,13154.0,13.341,1.4969,2144.4,687.61,1569.1
1521.746,7.79646,316.4962,0.0,22.25904,0.0,55.50104257,13082.0,13.352,1.5063,2170.5,686.74,1589.3
1518.213,7.96349,316.4993,0.0,23.38703,0.0,54.95259255,12994.0,13.366,1.5089,2200.3,685.5,1623.4
1519.049,7.75442,315.1095,0.0,24.18644,0.0,54.36907478,12858.0,13.37,1.4554,2247.7,684.47,1627.3
1518.948,7.62943,314.9959,0.0,25.6037,0.0,53.83758903,12709.0,13.382,1.4138,2298.7,683.6,1659.0
1521.506,7.751,314.2837,0.0,26.784,0.0,53.22281671,12616.0,13.393,1.4081,2334.6,683.11,1692.3
1513.528,7.12363,313.4962,0.0,27.264,0.0,52.92149811,12483.0,13.388,1.309,2385.5,680.88,1668.6
1512.332,6.47108,313.4993,0.0,28.67806,0.0,52.51944458,12328.0,13.389,1.2019,2456.6,679.74,1682.7
1511.867,5.97442,312.1095,0.0,30.07231,0.0,51.687247,12186.0,13.391,1.1122,2518.2,678.01,1698.0
1515.073,5.89721,311.9959,0.0,30.82888,0.0,50.92944644,12126.0,13.398,1.0759,2545.9,677.53,1736.8
1518.141,6.33488,310.8369,0.0,31.74529,0.0,50.82540029,12116.0,13.408,1.135,2542.0,677.79,1746.4
1517.85,7.00734,310.4935,0.0,33.18968,0.0,50.16792337,12061.0,13.431,1.2012,2554.4,677.12,1799.7
1524.266,8.41839,288.8615,0.0,30.10409,0.0,49.31360718,12327.0,13.381,1.5143,2451.6,675.17,1593.6
1519.14,7.57482,307.3082,0.0,34.90582,0.0,49.04370743,11947.0,13.45,1.2518,2580.9,675.46,1829.6
1517.473,7.23458,309.065,0.0,36.27505,0.0,48.56265632,11865.0,13.461,1.1803,2617.3,674.7,1883.9
1516.796,6.0643,307.8368,0.0,35.36113,0.0,47.89840127,11820.0,13.438,1.0176,2623.0,673.03,1851.4
1513.482,5.7283,307.4934,0.0,38.85321,0.0,47.34503648,11674.0,13.457,0.96499,2641.7,671.28,1895.5
1513.173,5.2222,276.7226,0.0,35.35584,0.0,46.67100031,11466.0,13.35,1.1032,2445.2,664.64,1619.8
1516.442,5.14481,307.521,0.0,36.8059,0.0,46.34503317,11699.0,13.443,0.86316,2625.2,670.51,1905.1
1519.313,5.52234,299.8122,0.0,37.57215,0.0,46.15112754,11605.0,13.434,0.95357,2599.2,669.16,1829.8
1520.485,5.76963,278.7082,0.0,29.43133,0.0,46.11496732,11707.0,13.331,1.1252,2460.9,667.32,1579.6
1520.405,5.43898,301.8251,0.0,29.10399,0.0,46.32267827,11848.0,13.385,0.92439,2574.7,670.75,1748.8
1524.795,5.68389,303.3107,0.0,37.44195,0.0,46.0660689,11670.0,13.445,0.94262,2614.9,670.84,1881.5
1529.118,6.72711,307.6023,0.0,36.73325,0.0,45.85134895,11750.0,13.47,1.0276,2654.0,672.85,1996.3
1529.559,6.75528,307.5013,0.0,36.24303,0.0,46.079827,11776.0,13.465,1.0389,2648.1,673.23,1979.0
1531.103,6.24539,307.4999,0.0,39.21688,0.0,46.14795237,11705.0,13.474,0.98359,2646.3,673.04,1991.9
1528.094,6.21099,307.5,0.0,39.28344,0.0,45.8687164,11674.0,13.477,0.97077,2652.1,672.19,2000.1
1525.023,6.24429,307.5,0.0,39.28119,0.0,45.95676345,11661.0,13.477,0.97796,2656.1,671.8,1991.6
1519.522,5.59551,307.5,153.2999,39.28125,0.897665661,45.50310823,10904.0,13.655,1.5179,2646.6,679.05,1749.9
1519.307,5.81126,307.5,279.9881,38.68225,2.754361649,45.33940388,11637.0,13.506,0.73412,2611.9,677.5,1895.5
1518.627,4.59534,307.5,279.0957,37.00592,3.398751013,45.0457724,11641.0,13.494,0.65106,2613.8,670.14,1832.4
1521.025,5.16066,307.5,278.9965,37.81038,4.069449564,44.67633193,11601.0,13.5,0.6807,2615.8,673.17,1863.1
1527.397,6.1123,307.5,270.3214,36.6232,4.681473712,44.2872355,11612.0,13.521,0.7354,2596.6,680.08,1885.5
1529.177,6.18985,307.5,276.4702,37.31655,5.362694134,43.93752065,11617.0,13.508,0.7328,2600.5,680.14,1912.2
1530.789,5.85783,307.5,279.0763,34.09801,5.955654447,43.46214842,11766.0,13.486,0.70125,2586.2,679.5,1892.5
1530.35,6.22754,307.5,279.0004,36.32428,6.594827787,43.14989791,11638.0,13.498,0.72278,2598.4,680.31,1919.1
1536.792,6.81378,307.5,278.9999,36.30631,7.249671435,43.09349311,11676.0,13.498,0.76118,2580.3,684.55,1942.6
1535.35,6.04749,307.5,279.0,36.30521,7.902770629,42.74849332,11613.0,13.498,0.70799,2594.3,678.95,1906.6
1531.969,5.25643,307.5,279.0,35.22149,8.570852236,42.32680631,11594.0,13.49,0.65539,2590.7,673.61,1860.6
1533.314,5.52179,307.5,279.0,34.81628,9.167083806,41.93480449,11600.0,13.491,0.66647,2590.1,675.3,1872.7
1535.096,6.20825,307.5,280.3905,34.82794,9.865636956,41.9792579,11644.0,13.49,0.71522,2583.9,679.49,1879.7
1535.218,6.43226,307.5,280.5041,34.82814,10.47311473,41.58172869,11624.0,13.492,0.72518,2584.7,680.59,1890.5
1539.218,6.52316,307.5,280.5,34.22692,11.09885498,41.14631433,11639.0,13.49,0.72463,2579.8,681.58,1905.6
1536.355,6.2611,307.5,280.5,33.32666,11.78371726,40.99237648,11651.0,13.485,0.711,2575.8,679.54,1864.3
1538.726,6.43828,307.5,280.5,33.32799,12.4194826,40.72720649,11644.0,13.486,0.72038,2572.8,680.59,1871.7
1541.597,6.50078,307.5,280.5,33.34248,13.12216358,40.51949938,11637.0,13.486,0.72416,2568.3,680.89,1871.0
1544.15,6.79852,307.5,280.5,33.28598,13.70892479,40.15240034,11631.0,13.488,0.73888,2566.6,682.82,1890.8
1545.272,6.89092,307.5,280.5,31.88271,14.30370483,39.63102003,11673.0,13.481,0.73834,2560.9,683.91,1896.6
1547.524,6.64966,307.5,280.5,31.84933,14.94388015,39.36770022,11651.0,13.481,0.72159,2558.0,682.21,1887.8
1544.979,6.22828,307.5,280.5,31.85159,15.77059291,39.5136938,11630.0,13.478,0.70559,2549.4,678.63,1827.3
1544.592,5.6164,307.5,280.5,31.85498,16.40696662,39.14372673,11576.0,13.475,0.66575,2538.6,674.28,1806.1
1544.78,5.72551,307.5,280.5,30.75986,16.95696309,38.74470598,11607.0,13.469,0.66867,2536.5,675.2,1804.5
1551.394,6.31457,307.5,280.5,30.35446,17.55779024,38.30549361,11641.0,13.469,0.69819,2536.6,679.62,1846.9
1550.778,6.17877,307.5,280.5,30.36422,18.38081191,38.29481042,11627.0,13.466,0.69627,2528.3,678.14,1812.8
1550.845,6.25512,307.5,280.5,30.37335,18.94656254,37.9312916,11602.0,13.467,0.69797,2528.4,678.29,1817.8
1549.929,6.23682,307.5,281.5929,29.89355,19.54934224,37.59472153,11607.0,13.461,0.69679,2526.0,677.94,1811.7
1553.362,6.35712,307.5,282.0067,28.8769,20.0612386,37.09490035,11643.0,13.451,0.69772,2521.7,679.34,1830.8
1550.471,5.70003,307.5,282.0002,28.87396,20.94852507,37.1346723,11607.0,13.447,0.6665,2504.0,674.22,1768.1
1549.884,5.19862,307.5,282.0,28.87503,21.59598862,36.86169745,11566.0,13.443,0.63679,2491.0,670.58,1745.9
1551.682,6.05287,307.5,282.0,28.87758,22.10392922,36.25310896,11560.0,13.446,0.67875,2507.8,675.91,1795.6
1558.185,6.49001,307.5,282.0,27.51933,22.72524519,36.03097971,11650.0,13.43,0.70356,2501.7,679.8,1812.3
1551.799,5.44468,308.1012,282.0,27.37922,23.62564106,36.07505682,11599.0,13.428,0.64976,2483.6,671.75,1742.0
1550.81,5.14621,309.0015,282.0,27.39465,24.0502207,35.46510916,11548.0,13.429,0.62302,2486.4,669.33,1774.8
1555.745,5.95293,309.0008,282.0,27.3984,24.68782891,35.12659597,11568.0,13.428,0.66757,2492.2,674.63,1817.7
1560.028,6.9594,309.0,282.0,26.38542,25.2933687,34.81016237,11643.0,13.411,0.72665,2500.9,681.73,1863.5
1558.664,6.81955,309.0,282.0,25.89181,25.89572076,34.46692909,11633.0,13.405,0.71601,2497.0,680.53,1849.9
1561.513,6.94234,309.0,282.0,25.89814,26.53575224,34.13274697,11626.0,13.402,0.72095,2494.0,681.27,1863.6
1559.908,6.64584,309.0,282.0,25.89845,27.25236014,33.96630946,11601.0,13.403,0.70502,2486.7,678.72,1831.1
1556.803,5.68914,309.0,282.0,25.84257,28.00283793,33.77344381,11558.0,13.407,0.64998,2476.1,671.83,1770.3
1550.317,4.79764,309.0,282.0,24.43474,28.58955058,33.40787543,11556.0,13.397,0.59764,2487.5,665.77,1711.9
1553.463,4.62199,309.0,282.1411,24.40003,29.05349058,32.93190335,11546.0,13.396,0.5818,2494.2,664.81,1726.2
1561.563,5.48646,309.0,283.4789,24.41574,29.75999953,32.70685352,11593.0,13.387,0.63094,2477.8,670.8,1773.9
1566.334,6.17321,309.0,283.5019,24.41683,30.32331989,32.35361612,11609.0,13.379,0.66714,2472.8,675.38,1819.3
1567.766,6.40852,309.0,283.5,23.06208,31.00961358,32.05344607,11664.0,13.357,0.67922,2470.2,677.3,1820.3
1570.68,6.39252,309.0,283.5,22.91673,31.73651438,31.9098006,11680.0,13.351,0.67958,2465.9,677.18,1812.5
1564.627,5.93757,309.0,283.5,22.92187,32.48247754,31.70744915,11641.0,13.357,0.65569,2477.8,673.09,1763.8
1565.848,6.27988,309.0,283.5,22.92188,32.96018617,31.25083279,11630.0,13.352,0.6703,2478.9,675.12,1794.0
1561.523,5.50018,309.0,283.5,22.32067,33.81195919,31.11360794,11631.0,13.35,0.62891,2499.1,669.45,1728.3
1558.945,5.00345,309.0,283.5,21.42041,34.20989575,30.60209286,11632.0,13.345,0.59469,2525.8,666.23,1713.0
1565.766,5.74929,309.0,283.5,21.42641,34.77080994,30.27599055,11659.0,13.332,0.63271,2504.7,671.4,1763.6
1568.281,6.32463,309.0,283.5,21.4307,35.43689157,29.99233511,11667.0,13.32,0.66448,2493.5,674.93,1792.0
1568.842,6.24851,309.0,283.5,21.42677,36.20154236,29.81132371,11672.0,13.317,0.66147,2498.3,674.05,1778.1
1568.809,6.13689,309.0,283.5,19.98806,36.76630368,29.46523758,11718.0,13.296,0.65119,2507.1,673.72,1767.3
1567.046,5.98823,309.0,283.5,19.94265,37.43740653,29.15398352,11707.0,13.295,0.6417,2520.3,672.18,1754.6
1560.991,5.16197,309.0,283.5,19.94534,38.29626379,29.06773554,11693.0,13.302,0.60039,2556.3,665.74,1688.3
1560.291,4.94611,309.0,283.5,19.94531,38.83327362,28.68414176,11687.0,13.303,0.58541,2574.1,663.99,1685.4
1567.519,5.95278,309.0,284.6631,18.85242,39.28790869,28.2818552,11744.0,13.271,0.63532,2542.5,671.44,1745.6
1573.927,6.59912,309.0,285.0065,18.44082,40.2314398,28.20133326,11802.0,13.247,0.6748,2518.0,675.93,1766.5
1575.335,6.66159,309.0,285.0002,18.4682,40.94924525,27.94801752,11812.0,13.243,0.67789,2521.1,676.04,1768.2
1568.078,5.9186,309.0,285.0,18.46879,41.82852422,27.80597654,11793.0,13.251,0.63958,2556.8,669.94,1704.6
1570.971,6.32656,309.0,285.0,17.86755,42.45077407,27.48520468,11823.0,13.235,0.65951,2547.1,672.78,1726.5
1574.675,6.66223,309.0,285.0,16.96728,42.83219453,27.00143072,11857.0,13.219,0.67071,2542.3,675.57,1761.8
1580.095,6.98886,309.0,285.0,16.96791,43.34052213,26.64841401,11881.0,13.211,0.68516,2535.3,677.99,1798.4
1579.138,6.97184,309.0,285.0,16.98433,43.95410934,26.34326419,11877.0,13.211,0.68261,2544.2,677.39,1797.6
1577.19,6.82219,309.0,285.0,16.99011,44.80104778,26.14826031,11880.0,13.211,0.67581,2556.3,675.69,1776.2
1573.257,6.08125,309.0,285.0,15.63311,45.47924569,25.9011577,11919.0,13.206,0.63229,2589.3,670.81,1721.3
1564.576,5.19091,309.0,285.0,15.48752,46.14160654,25.61578864,11894.0,13.218,0.58396,2633.2,663.89,1666.3
1561.021,4.56157,309.0,285.0,15.49218,46.83764736,25.34703988,11894.0,13.225,0.55063,2663.7,659.16,1636.3
1563.635,4.63987,310.1631,285.0,3.47899,47.50036912,25.04965416,12257.0,13.104,0.5387,2636.9,665.13,1581.7
1571.601,5.89299,310.5065,285.0,34.40585,47.78295312,24.55420217,11432.0,13.416,0.63058,2657.5,660.05,1902.1
1575.448,6.39128,310.5002,285.0,34.26634,48.43387335,24.2729245,11456.0,13.405,0.65736,2642.8,663.18,1932.5
1580.627,6.52298,310.5,285.7163,32.93307,49.19580272,24.0672091,11536.0,13.38,0.66479,2639.9,664.64,1935.6
1577.601,6.19243,310.5,286.5038,32.92765,50.19782674,23.91556353,11549.0,13.376,0.65087,2661.5,661.83,1905.3
1577.681,6.53403,310.5,286.5007,32.92974,50.73592404,23.58507187,11543.0,13.373,0.66806,2657.0,663.62,1930.9
1575.274,6.2982,310.5,286.5,32.94831,51.41296874,23.30375887,11544.0,13.373,0.65422,2675.2,661.69,1920.3
1579.865,6.84889,310.5,286.5,31.78994,51.84203438,22.89010362,11586.0,13.356,0.67928,2659.9,665.69,1964.6
1587.704,7.41648,310.5,286.5,31.44661,51.89476472,22.36723608,11613.0,13.349,0.70134,2644.6,670.13,2038.0
1583.65,7.48056,310.5,286.5,31.46727,52.62792866,22.09481038,11595.0,13.349,0.70586,2652.7,669.69,2041.1
1588.683,7.91387,310.5,286.5,31.47635,53.0446853,21.73201163,11615.0,13.344,0.72657,2641.9,672.7,2093.9
1589.708,8.16483,310.5,286.5,30.87538,53.3064674,21.3314264,11623.0,13.339,0.73518,2640.7,674.47,2130.7
1592.398,8.74176,310.5,286.5,29.98705,53.78983977,20.98281268,11649.0,13.326,0.76553,2625.3,678.42,2187.2
1600.227,9.83802,310.5,286.5,29.99902,54.06968058,20.56275898,11662.0,13.316,0.82647,2590.0,685.95,2297.3
1597.64,9.42839,310.5,286.5,30.00004,54.84033276,20.30957225,11670.0,13.32,0.80109,2613.7,682.72,2269.9
1600.658,9.83771,310.5,286.5,30.00187,55.60515993,20.09082048,11693.0,13.313,0.82703,2603.2,685.15,2303.9
1594.362,8.89637,310.5,286.5,28.63034,56.41802823,19.84782506,11726.0,13.309,0.7681,2646.5,678.83,2233.2
1588.503,8.50753,310.5,286.5,28.51937,56.62038906,19.4163162,11688.0,13.321,0.7389,2674.5,675.78,2220.1
1587.562,8.46587,310.5,286.5,28.5425,57.52626173,19.23078555,11700.0,13.319,0.73869,2681.6,674.98,2217.2
1589.338,8.10718,310.5,287.8591,28.54696,58.21631233,18.99109035,11729.0,13.32,0.71723,2701.3,672.68,2198.7
1590.905,9.01722,310.5,288.0047,27.46483,58.46267152,18.57865039,11735.0,13.307,0.76472,2676.4,678.58,2276.7
1600.983,9.89087,310.5,288.0,27.06148,58.7238645,18.17339841,11782.0,13.294,0.81008,2648.1,684.99,2366.5
1606.121,10.42321,310.5,288.0,27.07013,59.38740797,17.88025342,11809.0,13.286,0.84112,2633.6,688.17,2413.5
1605.546,11.08529,310.5,288.0,27.07995,60.23295969,17.68501853,11805.0,13.278,0.88574,2617.9,690.66,2443.3
1606.586,11.38715,310.5,288.0,26.37664,60.57634079,17.30981915,11817.0,13.271,0.89897,2615.7,691.74,2476.6
1603.023,10.31226,310.5,288.0,25.58999,61.2075403,17.05193406,11846.0,13.278,0.82796,2657.6,686.81,2419.9
1604.802,10.51181,310.5,288.0,25.61297,61.26767029,16.60810286,11836.0,13.282,0.83219,2660.1,687.94,2459.2
1607.559,10.21298,310.5,288.0,25.61728,61.98317437,16.34692492,11869.0,13.284,0.81189,2674.6,686.39,2454.1
1603.529,9.24999,310.5,288.0,25.63357,63.09003372,16.17473118,11886.0,13.292,0.75653,2714.2,680.0,2390.0
1596.115,8.24237,310.5,288.0,24.24995,63.75468481,15.92151431,11900.0,13.294,0.69532,2755.5,673.55,2326.1
1592.077,7.47391,310.5,288.0,24.15465,64.10014771,15.56042864,11884.0,13.307,0.64757,2791.6,668.74,2291.8
1590.274,7.97389,310.5,288.0,24.16414,64.46521774,15.22135411,11857.0,13.308,0.67281,2783.5,671.22,2332.5
1596.228,8.6127,310.5,288.0,24.17318,65.02416939,14.93265431,11885.0,13.3,0.70681,2765.2,675.28,2386.1
